g0,L2norm
0.33271555603,6.6432641826
0.33320390516,6.6485644892
0.33369132107,6.653873358
0.33417780321,6.65919072
0.33466335103,6.6645165053
0.33514796392,6.6698506436
0.33563164128,6.675193064
0.33611438244,6.6805436947
0.33659618673,6.6859024635
0.33707705344,6.6912692974
0.33755698182,6.6966441228
0.33803597111,6.7020268654
0.3385140205,6.7074174501
0.33899112917,6.7128158013
0.33946729623,6.7182218425
0.3399425208,6.7236354964
0.34041680194,6.7290566851
0.34089013868,6.73448533
0.34136253003,6.7399213515
0.34183397495,6.7453646693
0.34230447238,6.7508152023
0.3427740212,6.7562728687
0.34324262029,6.7617375857
0.34371026846,6.7672092696
0.3441769645,6.7726878361
0.34464270715,6.7781731999
0.34510749514,6.7836652746
0.34557132713,6.7891639732
0.34603420177,6.7946692076
0.34649611763,6.8001808889
0.34695707329,6.8056989271
0.34741706724,6.8112232314
0.34787609798,6.8167537097
0.34833416392,6.8222902693
0.34879126346,6.8278328163
0.34924739495,6.8333812556
0.34970255669,6.8389354914
0.35015674693,6.8444954266
0.35060996389,6.8500609631
0.35106220575,6.8556320016
0.35151347063,6.8612084419
0.3519637566,6.8667901823
0.3524130617,6.8723771204
0.35286138391,6.8779691523
0.35330872116,6.883566173
0.35375507135,6.8891680764
0.3542004323,6.8947747551
0.35464480181,6.9003861003
0.35508817762,6.9060020022
0.35553055739,6.9116223497
0.35597193878,6.9172470302
0.35641231936,6.9228759299
0.35685169665,6.9285089337
0.35729006814,6.934145925
0.35772743123,6.9397867862
0.35816378328,6.9454313978
0.35859912161,6.9510796393
0.35903344347,6.9567313884
0.35946674604,6.9623865217
0.35989902646,6.9680449142
0.3603302818,6.9737064393
0.36076050907,6.9793709689
0.36118970524,6.9850383736
0.36161786719,6.9907085222
0.36204499176,6.9963812819
0.36247107571,7.0020565186
0.36289611575,7.0077340963
0.36332010852,7.0134138774
0.36374305059,7.0190957228
0.36416493848,7.0247794917
0.36458576863,7.0304650413
0.36500553741,7.0361522274
0.36542424113,7.0418409041
0.36584187604,7.0475309234
0.36625843831,7.0532221358
0.36667392403,7.05891439
0.36708832924,7.0646075327
0.36750164989,7.0703014089
0.36791388187,7.0759958617
0.36832502099,7.0816907322
0.36873506299,7.0873858598
0.36914400353,7.0930810818
0.3695518382,7.0987762337
0.36995856251,7.1044711488
0.3703641719,7.1101656586
0.37076866172,7.1158595927
0.37117202726,7.1215527783
0.3715742637,7.1272450409
0.37197536618,7.1329362037
0.37237532972,7.1386260881
0.37277414929,7.144314513
0.37317181975,7.1500012954
0.37356833591,7.1556862502
0.37396369246,7.1613691899
0.37435788403,7.1670499252
0.37475090516,7.1727282642
0.37514275031,7.1784040131
0.37553341382,7.1840769755
0.37592289,7.1897469531
0.37631117301,7.1954137451
0.37669825698,7.2010771485
0.3770841359,7.206736958
0.3774688037,7.2123929659
0.37785225422,7.2180449623
0.37823448119,7.2236927347
0.37861547827,7.2293360686
0.378995239,7.2349747467
0.37937375685,7.2406085497
0.3797510252,7.2462372555
0.38012703731,7.2518606398
0.38050178637,7.2574784759
0.38087526546,7.2630905345
0.38124746757,7.268696584
0.38161838559,7.2742963901
0.38198801233,7.2798897162
0.38235634046,7.2854763231
0.38272336261,7.2910559693
0.38308907126,7.2966284104
0.38345345882,7.3021933999
0.38381651759,7.3077506885
0.38417823978,7.3133000243
0.38453861748,7.3188411532
0.38489764271,7.3243738182
0.38525530735,7.3298977599
0.38561160321,7.3354127164
0.38596652199,7.340918423
0.38632005529,7.3464146126
0.38667219458,7.3519010155
0.38702293127,7.3573773595
0.38737225665,7.3628433696
0.38772016189,7.3682987685
0.38806663807,7.3737432761
0.38841167617,7.3791766097
0.38875526706,7.3845984843
0.3890974015,7.3900086121
0.38943807016,7.3954067027
0.3897772636,7.4007924631
0.39011497227,7.406165598
0.3904511865,7.4115258092
0.39078589655,7.4168727962
0.39111909255,7.4222062556
0.39145076452,7.4275258819
0.39178090239,7.4328313667
0.39210949597,7.4381223992
0.39243653498,7.4433986661
0.39276200901,7.4486598513
0.39308590756,7.4539056366
0.39340822002,7.459135701
0.39372893568,7.4643497211
0.3940480437,7.4695473709
0.39436553315,7.4747283221
0.394681393,7.4798922437
0.39499561209,7.4850388023
0.39530817916,7.4901676623
0.39561908286,7.4952784853
0.3959283117,7.5003709306
0.39623585411,7.505444655
0.39654169839,7.5104993131
0.39684583274,7.5155345569
0.39714824525,7.520550036
0.39744892391,7.5255453977
0.39774785658,7.530520287
0.39804503101,7.5354743462
0.39834043487,7.5404072156
0.39863405568,7.5453185329
0.39892588087,7.5502079338
0.39921589775,7.5550750512
0.39950409353,7.5599195162
0.39979045529,7.564740957
0.40007497,7.5695390001
0.40035762453,7.5743132692
0.40063840562,7.5790633861
0.40091729989,7.58378897
0.40119429387,7.588489638
0.40146937394,7.593165005
0.40174252638,7.5978146833
0.40201373735,7.6024382833
0.4022829929,7.607035413
0.40255027893,7.6116056781
